754.35382	6.6666665
756.4129	8
758.47278	11.666667
760.53076	10
762.58813	18
764.64496	9.333333
766.70264	12.333333
768.75836	10
770.81348	9
772.86804	10.666667
774.92212	17
776.97693	10.666667
779.02985	11.666667
781.08215	11.666667
783.13397	12.333333
785.18652	11
787.23718	15.666667
789.28729	11.666667
791.33685	12.333333
793.3858	18
795.43427	15.333333
797.48346	12
799.53076	12.333333
801.57751	17.666666
803.62372	15
805.66931	13.666667
807.71442	18.666666
809.76031	17
811.80426	15.666667
813.84766	15.666667
815.8905	16.666666
817.93274	19.333334
819.97449	20
822.01563	18
824.05627	15
826.09772	17.333334
828.13721	16.666666
830.17615	14
832.21454	20
834.25238	14.333333
836.28967	14.333333
838.32635	16.333334
840.36255	18.333334
842.39819	14.333333
844.43323	14
846.46771	14.666667
848.50171	15.666667
850.5351	15.333333
852.56793	16
854.60028	19
856.63202	15.333333
858.66321	18
860.69385	18
862.72394	15
864.75348	16
866.78247	17.666666
868.81091	19.666666
870.83875	14
872.86609	16.333334
874.89288	19
876.91913	12
878.94482	17.333334
880.96997	18
882.99451	16.666666
885.01855	20
887.04205	20.333334
889.065	17.333334
891.0874	16.666666
893.10919	22
895.12915	15.333333
897.1499	17
899.1701	22
901.18976	16.333334
903.20886	23.333334
905.22742	20
907.24542	15
909.26288	21
911.27844	18.666666
913.2948	19.333334
915.31061	14.333333
917.32593	18.666666
919.34064	25
921.3548	26.666666
923.36713	30
925.38019	38.333332
927.39276	54.666668
929.40479	63.333332
931.41486	80.333336
933.42578	98
935.43616	100.33334
937.44598	111.66666
939.45392	103
941.46271	96.666664
943.47089	101.66666
945.47858	101.66666
947.48431	98
949.49091	94.333336
951.49695	86.666664
953.5011	96.666664
955.50604	81.666664
957.51044	82
959.513	84.666664
961.5163	83.666664
963.5191	83.666664
965.52002	95
967.52173	86.333336
969.52289	84
971.52216	83.333336
973.52222	83
975.52179	85
977.51947	80.666664
979.51794	72.666664
981.51453	81.333336
983.5119	73.666664
985.50745	65.666664
987.50372	48
989.49951	48
991.49341	44.666668
993.48816	33.666668
995.48096	39.333332
997.47461	35
999.46637	33.333332
1001.4589	27
1003.4496	19.666666
1005.4411	25.666666
1007.4307	23.333334
1009.4211	25.333334
1011.4097	25.666666
1013.3977	16.333334
1015.3865	17
1017.3734	19.333334
1019.3611	20.333334
1021.347	16.666666
1023.3337	19
1025.3185	16
1027.3029	16.666666
1029.2878	14.666667
1031.2711	11
1033.2538	12.333333
1035.2372	10.333333
1037.2189	10.333333
1039.2	6.6666665
1041.1818	7.3333335
1043.1619	5.6666665
1045.1412	6.6666665
1047.1216	4.3333335
1049.1	5.6666665
1051.0779	7
1053.0566	3.3333333
1055.0334	20
1057.0098	5.6666665
1058.9855	6.6666665
1060.962	8
1062.9368	6.3333335
1064.911	6.3333335
1066.8846	3.3333333
1068.8578	5.6666665
1070.8317	3
1072.8037	5.6666665
1074.7753	1.6666666
1076.7463	2.3333333
1078.7168	4.3333335
1080.6868	7.3333335
1082.6561	6.6666665
1084.6263	5.6666665
1086.5947	8
1088.5626	4
1090.5299	3.3333333
1092.4967	3.3333333
1094.463	4.3333335
1096.4288	6.6666665
1098.394	6.6666665
1100.3586	6
1102.3229	3
1104.2865	8.666667
1106.2496	4.6666665
1108.2123	6
1110.1743	5.3333335
1112.1359	10.666667
1114.0969	6.3333335
1116.0574	4.3333335
1118.0173	6.3333335
1119.9768	10
1121.9358	7.6666665
1123.8942	4.3333335
1125.8521	4.6666665
1127.8094	5
1129.765	7
1131.7213	6.3333335
1133.6771	5.3333335
1135.6324	5
1137.5872	8.666667
1139.5414	2.6666667
1141.4951	6
1143.447	1.6666666
1145.3997	7.6666665
1147.3518	4.6666665
1149.3035	7
1151.2533	3
1153.2039	2
1155.1539	3
1157.1035	4.3333335
1159.0513	6
1160.9998	3.6666667
1162.9478	3.3333333
1164.8939	5.6666665
1166.8409	2.3333333
1168.7874	4
1170.7321	3.3333333
1172.6774	5.6666665
1174.6223	2
1176.5654	7.6666665
1178.5093	6.3333335
1180.4526	4.3333335
1182.3942	6
1184.3364	8.333333
1186.277	5.3333335
1188.2183	6.6666665
1190.1577	5
1192.0979	4.6666665
1194.0364	2
1195.9756	5.3333335
1197.913	9
1199.8512	7.3333335
1201.7876	4.3333335
1203.7247	3.6666667
1205.6602	5.6666665
1207.5962	3.3333333
1209.5305	3
1211.4657	3.3333333
1213.399	1
1215.3318	6
1217.2654	4.6666665
1219.1971	2
1221.1284	6
1223.0604	4.3333335
1224.9906	4.6666665
1226.9204	4.3333335
1228.8508	2
1230.7795	3
1232.7078	5.3333335
1234.6354	4
1236.5638	6.3333335
1238.4906	7
1240.4167	2
1242.3423	6
1244.2688	4.6666665
1246.1934	5
1248.1174	5.3333335
1250.0411	4.3333335
1251.9641	7
1253.8867	4.3333335
1255.8102	5
1257.7317	2.6666667
1259.6527	3
1261.5734	0.66666669
1263.4934	5.6666665
1265.4128	3.6666667
1267.3319	7
1269.2505	5.3333335
1271.1685	6
1273.0859	4.3333335
1275.0029	3.6666667
1276.9194	0
1278.8354	6.6666665
1280.751	5
1282.666	3.6666667
1284.5804	7.6666665
1286.4944	-0.33333334
1288.4078	6.3333335
1290.3208	3.3333333
1292.2321	3.6666667
1294.144	3.3333333
1296.0554	1.6666666
1297.9664	5
1299.8768	2.3333333
1301.7867	6
1303.6949	7.3333335
1305.6039	5
1307.5123	5
1309.4203	2.6666667
1311.3264	3.6666667
1313.2334	4.3333335
1315.1398	1.6666666
1317.0457	4.3333335
1318.9498	3.3333333
1320.8547	4
1322.7592	6
1324.6619	2.6666667
1326.5653	7.6666665
1328.4681	4
1330.3693	6
1332.2712	4
1334.1714	4.6666665
1336.0723	8.333333
1337.9714	6
1339.8713	2.6666667
1341.7695	3
1343.6685	3.3333333
1345.5657	5
1347.4635	5.6666665
1349.3597	4.6666665
1351.2566	7.3333335
1353.1519	5.6666665
1355.0477	2.6666667
1356.9419	4.3333335
1358.8356	2.6666667
1360.73	2.6666667
1362.6227	6
1364.5161	5
1366.4078	0.33333334
1368.2991	5.3333335
1370.1897	6.6666665
1372.0812	6.6666665
1373.9709	3.3333333
1375.8601	7
1377.7501	5.6666665
1379.6383	5
1381.526	4.6666665
1383.4133	4.3333335
1385.3	2.6666667
1387.1863	2.3333333
1389.0732	3.6666667
1390.9585	5.6666665
1392.8433	3.3333333
1394.7275	4
1396.6113	6.6666665
1398.4946	2.6666667
1400.3774	3.3333333
1402.2598	3.3333333
1404.1416	3.6666667
1406.0228	2.6666667
1407.9037	5.3333335
1409.7841	4.6666665
1411.6638	6.6666665
1413.5432	5.6666665
1415.4221	7
1417.3004	6.3333335
1419.1783	3
1421.0557	5.3333335
1422.9326	6
1424.8091	3.6666667
1426.6837	8.333333
1428.5591	3
1430.4341	6
1432.3085	3
1434.1825	6.6666665
1436.0547	3.6666667
1437.9277	4
1439.8002	6
1441.6722	4
1443.5425	4.3333335
1445.4135	6.3333335
1447.2841	7.3333335
1449.1528	6.6666665
1451.0225	6
1452.8915	6.6666665
1454.7589	2.6666667
1456.627	3.6666667
1458.4933	1.6666666
1460.3605	8
1462.2258	7
1464.092	4.3333335
1465.9565	2.3333333
1467.8217	2.3333333
1469.6852	1
1471.5494	5.6666665
1473.4119	2.6666667
1475.2751	2.6666667
1477.1366	4
1478.9977	5.6666665
1480.8595	3.6666667
1482.7196	-1.6666666
1484.5804	2.3333333
1486.4396	3.6666667
1488.2981	3.3333333
1490.1563	6
1492.0151	4.6666665
1493.8723	3.6666667
1495.7291	5
1497.5853	3.3333333
1499.4423	4.3333335
1501.2975	0.33333334
1503.1522	5
1505.0066	6
1506.8604	4.3333335
1508.7137	4.6666665
1510.5665	4.6666665
1512.4202	0
1514.2721	5
1516.1234	3
1517.9744	5.3333335
1519.8248	3.6666667
1521.6748	2.6666667
1523.5243	3.3333333
1525.3733	2.6666667
1527.2218	3
1529.0686	4.6666665
1530.9161	3.3333333
1532.7633	6.3333335
1534.6099	1.3333334
1536.4561	6.3333335
1538.3016	3.3333333
1540.1469	4
1541.9904	2.3333333
1543.8346	6
1545.6783	6.3333335
1547.5216	4
1549.3632	3.3333333
1551.2054	4
1553.0474	2.3333333
1554.8887	1.6666666
1556.7284	1
1558.5687	3.6666667
1560.4075	5.6666665
1562.2469	3
1564.0859	2.6666667
1565.9232	6.6666665
1567.7612	1.6666666
1569.5975	1.6666666
1571.4347	4
1573.27	2.3333333
1575.1062	1.3333334
1576.9407	4.6666665
1578.7759	8.333333
1580.6094	4.3333335
1582.4424	3.3333333
1584.2761	3.6666667
1586.1082	6
1587.941	3.3333333
1589.7722	3
1591.6028	2.6666667
1593.433	4
1595.2639	2.3333333
1597.0933	1.3333334
1598.922	3
1600.7502	7.3333335
1602.5793	4
1604.4067	6.6666665
1606.2336	7
1608.0601	6.6666665
1609.886	5.6666665
1611.7114	3
1613.5365	3.3333333
1615.361	4.6666665
1617.1851	3.3333333
1619.0099	6.6666665
1620.833	6.3333335
1622.6558	3
1624.4767	3.6666667
1626.2985	3.3333333
1628.1196	3
1629.9404	2.3333333
1631.7609	3.3333333
1633.5807	5.6666665
1635.4	4.6666665
1637.219	3.3333333
1639.0363	4.6666665
1640.8542	6
1642.6718	7.3333335
1644.4888	4.6666665
1646.3054	7.6666665
1648.1202	3
1649.9359	3.6666667
1651.7511	7
1653.5647	2
1655.3789	5
1657.1915	4
1659.0048	4
1660.8176	4.3333335
1662.6289	3.3333333
1664.4408	3.6666667
1666.2511	3.3333333
1668.062	2
1669.8713	5.3333335
1671.6815	0.33333334
1673.4899	1.3333334
1675.2979	8.666667
1677.1066	4.3333335
1678.9136	3
1680.7213	3
1682.5273	5.3333335
1684.333	0.66666669
1686.1394	-2
1687.9441	3.6666667
1689.7483	3
1691.5521	0.66666669
1693.3555	4.3333335
1695.1595	2.6666667
1696.9619	1.3333334
1698.7638	1.6666666
1700.5653	2.3333333
1702.3663	4.6666665
1704.1669	6.3333335
1705.967	4.3333335
1707.7666	1
1709.5658	3.3333333
1711.3645	2.3333333
1713.1628	4.6666665
1714.9606	6.6666665
1716.7579	3.6666667
1718.5548	0
1720.3512	4.6666665
1722.1472	2.3333333
1723.9427	5.6666665
1725.7378	1.6666666
1727.5311	2.3333333
1729.3253	2.6666667
1731.119	3
1732.9122	3.6666667
1734.7037	6
1736.4961	3.6666667
1738.288	2.3333333
1740.0781	3
1741.869	3.6666667
1743.6595	2
1745.4484	1.6666666
1747.2379	4.3333335
1749.0259	3.3333333
1750.8145	3.3333333
1752.6014	3
1754.3893	5
1756.1753	3
1757.9622	1.6666666
1759.7473	5
1761.5333	2.6666667
1763.3176	7
1765.1014	5.3333335
1766.886	4
1768.6688	4.6666665
1770.4513	1.3333334
1772.2345	6
1774.0161	8.333333
1775.7972	3.6666667
1777.5779	3
1779.358	4
1781.139	5
1782.9183	5.6666665
1784.6971	2.6666667
1786.4756	3.6666667
1788.2535	4
1790.031	2
1791.808	9
1793.5846	5.3333335
1795.3607	5
1797.1365	3.3333333
1798.9117	3.6666667
1800.6865	4.3333335
1802.4608	7
1804.2347	3.3333333
1806.007	1
1807.7799	5.6666665
1809.5525	0
1811.3246	1.3333334
1813.0962	5.3333335
1814.8662	4.6666665
1816.637	2.3333333
1818.4072	2.6666667
1820.1759	3.6666667
1821.9453	5
1823.7142	1.6666666
1825.4816	5.6666665
1827.2496	7.3333335
1829.0161	0
1830.7832	7
1832.5488	6
1834.3151	2.6666667
1836.0797	0.66666669
1837.8451	3.6666667
1839.6088	2.3333333
1841.3733	5.6666665
1843.1361	3
1844.8986	3.6666667
1846.6617	1.3333334
1848.4232	2.3333333
1850.1843	3.3333333
1851.9449	1.6666666
1853.7063	2.6666667
1855.4661	2
1857.2253	1.3333334
1858.9843	0.33333334
1860.7427	3.6666667
1862.5006	5
1864.2581	4
1866.0151	4.6666665
1867.7719	1.6666666
1869.5281	3.3333333
1871.2838	5.6666665
1873.0391	4.3333335
1874.7939	7.6666665
1876.5483	2
1878.3024	3.3333333
1880.0559	1.6666666
1881.809	1.6666666
1883.5616	3
1885.3127	1.3333334
1887.0645	1.3333334
1888.8158	5.3333335
1890.5667	3.6666667
1892.3159	5.3333335
1894.0659	4.3333335
1895.8156	1.6666666
1897.5635	4.3333335
1899.3121	3.3333333
1901.0593	3.6666667
1902.8071	0.66666669
1904.5532	4.3333335
1906.3002	1
1908.0455	5.6666665
1909.7916	5
1911.536	3.3333333
1913.2813	3.6666667
1915.0248	3.3333333
1916.7679	4
1918.5117	2.6666667
1920.254	6.6666665
1921.9958	2.3333333
1923.7384	4.6666665
1925.4794	0
1927.2198	6.3333335
1928.96	4.6666665
1930.6996	3.6666667
1932.4387	4.3333335
1934.1787	3.6666667
1935.917	4.3333335
1937.6549	6.3333335
1939.3923	5.6666665
1941.1294	3.6666667
1942.866	2.3333333
1944.6021	1.3333334
1946.3378	3.6666667
1948.0719	4.3333335
1949.8068	4
1951.5411	3.6666667
1953.2751	4.6666665
1955.0087	3.3333333
1956.7417	2.6666667
1958.4733	2.3333333
1960.2054	4.6666665
1961.9373	3
1963.6675	6.3333335
1965.3984	3
1967.1289	4
1968.8579	5
1970.5875	7.6666665
1972.3156	6
1974.0443	2.3333333
1975.7715	2
1977.4994	1.3333334
1979.2257	3
1980.9528	3
1982.6782	2.6666667
1984.4032	1
1986.129	5
1987.8531	3.3333333
1989.5769	6
1991.3014	5.6666665
1993.0242	2.3333333
1994.7467	1.3333334
1996.4686	2.3333333
1998.1902	2.6666667
1999.9114	3.3333333
2001.6321	1.6666666
2003.3535	4.6666665
2005.0735	3.3333333
2006.7928	2
2008.5118	5
2010.2305	6
2011.9486	4
2013.6652	6.6666665
2015.3824	9.333333
2017.0994	5
2018.8158	7
2020.5317	5.6666665
2022.2473	3
2023.9613	3
2025.6761	7.6666665
2027.3904	5.3333335
2029.1031	3.6666667
2030.8165	5.6666665
2032.5295	4
2034.2411	3
2035.9532	2
2037.6638	2.6666667
2039.3751	4.6666665
2041.0848	3.3333333
2042.7953	0.66666669
2044.5043	6.3333335
2046.2139	0.33333334
2047.9219	1
2049.6294	4
2051.3379	2
2053.0447	2.3333333
2054.751	3.6666667
2056.4568	4.3333335
2058.1636	1.6666666
2059.8687	6
2061.5732	4
2063.2776	6
2064.9814	1.3333334
2066.6848	4.3333335
2068.3877	2.3333333
2070.0903	1.6666666
2071.7922	10
2073.4941	7.3333335
2075.1953	4
2076.8962	3.6666667
2078.5967	4.6666665
2080.2966	1.6666666
2081.9961	4.3333335
2083.6941	3.3333333
2085.3931	5.3333335
2087.0913	6
2088.7893	-4.6666665
2090.4856	4.3333335
2092.1826	2
2093.8792	4
2095.5742	6.3333335
2097.27	5
2098.9644	6
2100.6594	3
2102.3528	6
2104.0469	8
2105.7395	1
2107.4329	5.3333335
2109.1245	6.3333335
2110.8157	2.6666667
2112.5078	8
2114.1982	5.3333335
2115.8884	5.6666665
2117.5781	4.3333335
2119.2683	3.6666667
2120.9573	8
2122.6455	2.6666667
2124.3335	7
2126.021	7.6666665
2127.7083	5
